"Var2","C","C_1","C_2","L_s","L_1_s","L_2_s","K_s","K_1_s","I","I_1","Y","A","Case","ShockType"
"12",0.0156460127600231,0.0106051535751599,0.0213523319367244,0.0101271488640745,0.0227548282190959,0,0.071917980703089,0.071917980703089,0.0842032970833612,0.0842032970833613,0.031479480810234,0,"sd_epsilon_B = 1","B"
"13",0.0170843134615662,0.0126776424172758,0.0220727232868112,0.00885305699340249,0.0198920539043288,0,0.0722238881314433,0.0722238881314433,0.0770164378423279,0.0770164378423279,0.0309257802900577,0,"sd_epsilon_B = 1","B"
"14",0.018226097945091,0.0143832538249213,0.0225762482452314,0.00772032168265865,0.0173468955623875,0,0.0721198546787581,0.0721198546787581,0.0704899972533579,0.0704899972533579,0.0302965699380335,0,"sd_epsilon_B = 1","B"
"15",0.0191089091524307,0.0157669582112188,0.0228920417582168,0.00671402104954184,0.0150858250134281,0,0.0716662935355477,0.0716662935355477,0.0645605022919181,0.0645605022919181,0.0296060628181065,0,"sd_epsilon_B = 1","B"
"16",0.0197661151698683,0.0168687843455649,0.0230459319307919,0.00582077369874337,0.0130787754187356,0,0.0709165599418405,0.0709165599418404,0.0591707336404279,0.0591707336404279,0.0288667056400053,0,"sd_epsilon_B = 1","B"
"17",0.0202273503710435,0.017724338829883,0.0230607924952986,0.00502858134928064,0.0112987876779439,0,0.0699177124336986,0.0699177124336986,0.0542691014728104,0.0542691014728105,0.0280893738551006,0,"sd_epsilon_B = 1","B"
"18",0.0205189109967638,0.0183652720499527,0.0229568587297181,0.00432668745723869,0.00972169276655594,0,0.0687111947252354,0.0687111947252354,0.0498090839593127,0.0498090839593127,0.0272835461974689,0,"sd_epsilon_B = 1","B"
"19",0.0206641098273682,0.0188196960647036,0.0227520105676366,0.00370545021217266,0.00832582636983606,0,0.0673334463718357,0.0673334463718357,0.0457487221685742,0.0457487221685742,0.0264574607902603,0,"sd_epsilon_B = 1","B"
"20",0.0206835941300391,0.0191125593413574,0.0224620262609821,0.00315622844964907,0.00709177253815132,0,0.0658164495304709,0.0658164495304709,0.0420501656824236,0.0420501656824237,0.0256182547209771,0,"sd_epsilon_B = 1","B"
"21",0.0205956306381902,0.0192659827455673,0.0221008096145676,0.0026712791700099,0.00600213342049141,0,0.0641882183874138,0.0641882183874138,0.0386792638128529,0.0386792638128529,0.0247720887947814,0,"sd_epsilon_B = 1","B"
"22",0.0204163609379162,0.0192995607475262,0.0216805935040832,0.00224366548610951,0.00504132243098975,0,0.0624732371537638,0.0624732371537638,0.0356051978265813,0.0356051978265813,0.0239242590002238,0,"sd_epsilon_B = 1","B"
"23",0.0201600302931066,0.0192306314022759,0.0212121221129847,0.00186717394201447,0.00419537847118797,0,0.060692851927325,0.060692851927325,0.0328001500464517,0.0328001500464517,0.0230792960648319,0,"sd_epsilon_B = 1","B"
"24",0.019839192632274,0.0190745183005553,0.020704814075563,0.00153624025182663,0.00345179907158967,0,0.0588656211786367,0.0588656211786367,0.030239006115854,0.030239006115854,0.0222410543370033,0,"sd_epsilon_B = 1","B"
"25",0.0194648941429002,0.0188447473613332,0.0201669084905042,0.00124588260411277,0.00279939053247842,0,0.0570076291331504,0.0570076291331503,0.0278990870871983,0.0278990870871984,0.0214127911039948,0,"sd_epsilon_B = 1","B"
"26",0.0190468376699888,0.0185532410449637,0.0196055955689187,0.000991641763997492,0.00222813333849722,0,0.0551327658851063,0.0551327658851063,0.0257599083324172,0.0257599083324172,0.0205972373420454,0,"sd_epsilon_B = 1","B"
"27",0.0185935298916845,0.0182104923033419,0.0190271335008312,0.000769527282784761,0.00172906129631737,0,0.0532529776865829,0.0532529776865829,0.0238029625763835,0.0238029625763835,0.0197966607924866,0,"sd_epsilon_B = 1","B"
"28",0.0181124130437068,0.0178257203475193,0.0184369529624149,0.000575969194906917,0.00129415300185753,0,0.0513784905029747,0.0513784905029747,0.0220115246264469,0.0220115246264469,0.0190129221659268,0,"sd_epsilon_B = 1","B"
"29",0.0176099827836592,0.0174070101012638,0.0178397505409845,0.000407774644852051,0.000916234384738344,0,0.0495180096097615,0.0495180096097615,0.0203704756160887,0.0203704756160887,0.0182475251941712,0,"sd_epsilon_B = 1","B"
"30",0.0170918936239338,0.0169614370185888,0.0172395722242492,0.000262088943210714,0.000588891204585239,0,0.0476788977212222,0.0476788977212222,0.0188661448007731,0.0188661448007731,0.0175016611755216,0,"sd_epsilon_B = 1","B"
"31",0.016563053216082,0.0164951787721591,0.0166398879830853,0.00013636060175265,0.000306390487867866,0,0.0458673338864639,0.0458673338864639,0.017486167141918,0.017486167141918,0.0167762485926258,0,"sd_epsilon_B = 1","B"
"32",0.0160277066384914,0.0160136151657358,0.0160436583717703,2.8309943073856e-05,6.36099964900322e-05,0,0.0440884551588424,0.0440884551588424,0.0162193550927725,0.0162193550927725,0.0160719683223587,0,"sd_epsilon_B = 1","B"
"33",0.0154895117214967,0.0155214174856979,0.0154533939750112,-6.40990786369235e-05,-0.000144025088512389,0,0.0423464828389054,0.0423464828389054,0.015055583159893,0.015055583159893,0.0153892949036174,0,"sd_epsilon_B = 1","B"
"34",0.0149516063383041,0.0150226283825843,0.0148712084461231,-0.000142684172306819,-0.000320599001995621,0,0.040644834906031,0.040644834906031,0.0139856839576658,0.0139856839576658,0.0147285242807911,0,"sd_epsilon_B = 1","B"
"35",0.0144166684951152,0.0145207332621212,0.0142988658043817,-0.000209067413633741,-0.00046975640785823,0,0.0389862260878229,0.0389862260878229,0.013001354602564,0.013001354602564,0.0140897983974584,0,"sd_epsilon_B = 1","B"
"36",0.0138869699685061,0.0140187240650487,0.0137378225910178,-0.000264695621389688,-0.000594748182833589,0,0.0373727568671548,0.0373727568671548,0.0120950724100218,0.0120950724100218,0.0134731269760788,0,"sd_epsilon_B = 1","B"
"37",0.0133644241614686,0.0135191562250965,0.0131892654217478,-0.000310858643321252,-0.000698472503327854,0,0.0358059925928019,0.0358059925928019,0.0112600189612736,0.0112600189612736,0.0128784067846228,0,"sd_epsilon_B = 1","B"
"38",0.0128506287806737,0.013024199513645,0.0126541444184358,-0.000348705764552306,-0.00078351171368264,0,0.0342870337393192,0.0342870337393192,0.0104900117014235,0.0104900117014235,0.0123054386598313,0,"sd_epsilon_B = 1","B"
"39",0.0123469038756821,0.0125356834070149,0.0121332029528221,-0.00037926042978638,-0.000852165405691361,0,0.0328165782538272,0.0328165782538272,0.00977944231445374,0.00977944231445374,0.0117539425287411,0,"sd_epsilon_B = 1","B"
"40",0.0118543257252893,0.0120551375471269,0.0116270040906558,-0.000403433451187394,-0.000906480095565649,0,0.0313949768304055,0.0313949768304055,0.00912322119679863,0.00912322119679863,0.011223570644938,0,"sd_epsilon_B = 1","B"
"1",-0.0401149025795502,-0.0619738888299212,-0.0153702414316459,0.0439149755420236,0.0986731545111673,0,0.0154304547812396,0.0154304547812396,0.257174246353992,0.257174246353992,0.0285447341007139,0,"sd_epsilon_B = 1.1","B"
"2",-0.0302155854736286,-0.0496232108673864,-0.00824589719287162,0.0389901610589446,0.087607522015372,0,0.0285286841725324,0.0285286841725323,0.233734277969452,0.233734277969452,0.030744263860023,0,"sd_epsilon_B = 1.1","B"
"3",-0.0216096240879825,-0.0388258522617961,-0.00212062640407616,0.0345876167587842,0.0777153854811922,0,0.0395691556309613,0.0395691556309613,0.212536541813014,0.212536541813014,0.0324669903517745,0,"sd_epsilon_B = 1.1","B"
"4",-0.0141515980472302,-0.0294094976738527,0.00312054585574254,0.0306533103241615,0.0688753389614448,0,0.0487966469861038,0.0487966469861038,0.19336067821667,0.19336067821667,0.0337738561796465,0,"sd_epsilon_B = 1.1","B"
"5",-0.00771152565942447,-0.0212200207762783,0.00758026923243593,0.0271387348820673,0.06097839170489,0,0.0564293458171645,0.0564293458171645,0.176008294170449,0.176008294170449,0.0347190041165322,0,"sd_epsilon_B = 1.1","B"
"6",-0.00217326586910135,-0.0141196065239799,0.0113501495389388,0.0240003471174697,0.053926705646066,0,0.0626616305237391,0.0626616305237391,0.160300757593408,0.160300757593408,0.0353504966603796,0,"sd_epsilon_B = 1.1","B"
"7",0.00256691633071979,-0.00798506524663757,0.0145118988463754,0.0211990623694865,0.0476324609300279,0,0.0676665655261881,0.067666565526188,0.146077213897889,0.146077213897889,0.0357109612214714,0,"sd_epsilon_B = 1.1","B"
"8",0.00660163765180634,-0.00270631906693416,0.0171383675964846,0.0186998009391157,0.0420168365050292,0,0.0715981397388281,0.071598139738828,0.133192802403522,0.133192802403522,0.0358381685425804,0,"sd_epsilon_B = 1.1","B"
"9",0.0100135523674661,0.00181495687561826,0.0192944707509098,0.016471080421595,0.0370090941285694,0,0.0745932745000271,0.0745932745000271,0.121517052425479,0.121517052425479,0.03576555118062,0,"sd_epsilon_B = 1.1","B"
"10",0.0128763896957462,0.00566655413872925,0.0210380187734657,0.0144846494014498,0.0325457553118248,0,0.0767736244840395,0.0767736244840394,0.110932440900233,0.110932440900234,0.0355226681839589,0,"sd_epsilon_B = 1.1","B"
"11",0.0152558847702644,0.00892682577608346,0.0224204631455971,0.0127151583201575,0.0285698617877379,0,0.0782471927296767,0.0782471927296767,0.101333095244662,0.101333095244662,0.0351356214755449,0,"sd_epsilon_B = 1.1","B"
"12",0.0172106140360254,0.0116656689326758,0.0234875651303969,0.0111398637504819,0.0250303110410055,0,0.0791097787733979,0.0791097787733979,0.0926236267916974,0.0926236267916974,0.0346274288912574,0,"sd_epsilon_B = 1.1","B"
"13",0.0187927448077228,0.0139454066590034,0.0242799956154923,0.00973836269274273,0.0218812592947616,0,0.0794462769445877,0.0794462769445876,0.0847180816265607,0.0847180816265607,0.0340183583190635,0,"sd_epsilon_B = 1.1","B"
"14",0.0200487077396001,0.0158215792074134,0.0248338730697546,0.00849235385092452,0.0190815851186262,0,0.079331840146634,0.0793318401466339,0.0775389969786936,0.0775389969786937,0.0333262269318369,0,"sd_epsilon_B = 1.1","B"
"15",0.0210198000676738,0.0173436540323406,0.0251812459340385,0.00738542315449601,0.0165944075147709,0,0.0788329228891025,0.0788329228891024,0.0710165525211099,0.0710165525211099,0.0325666690999172,0,"sd_epsilon_B = 1.1","B"
"16",0.0217427266868551,0.0185556627801214,0.0253505251238711,0.0064028510686177,0.0143866529606091,0,0.0780082159360245,0.0780082159360245,0.0650878070044706,0.0650878070044707,0.0317533762040059,0,"sd_epsilon_B = 1.1","B"
"17",0.0222500854081479,0.0194967727128712,0.0253668717448284,0.0055314394842087,0.0124286664457383,0,0.0769094836770685,0.0769094836770684,0.0596960116200915,0.0596960116200915,0.0308983112406107,0,"sd_epsilon_B = 1.1","B"
"18",0.0225708020964402,0.0202017992549479,0.02525254460269,0.00475935620296256,0.0106938620432115,0,0.075582314197759,0.0755823141977589,0.054789992355244,0.054789992355244,0.0300119008172158,0,"sd_epsilon_B = 1.1","B"
"19",0.022730520810105,0.020701665671174,0.0250272116244003,0.00407599523338993,0.00915840900681966,0,0.0740667910090193,0.0740667910090192,0.0503235943854316,0.0503235943854316,0.0291032068692863,0,"sd_epsilon_B = 1.1","B"
"20",0.022751953543043,0.0210238152754931,0.0247082288870803,0.00347185129461399,0.00780094979196645,0,0.072398094483518,0.072398094483518,0.046255182250666,0.046255182250666,0.0281800801930748,0,"sd_epsilon_B = 1.1","B"
"21",0.0226551937020093,0.021192581020124,0.0243108905760244,0.0029384070870109,0.00660234676254056,0,0.0706070402261552,0.0706070402261551,0.0425471901941382,0.0425471901941382,0.0272492976742596,0,"sd_epsilon_B = 1.1","B"
"22",0.0224579970317078,0.0212295168222789,0.0238486528544915,0.00246803203472046,0.00554545467408872,0,0.0687205608691402,0.0687205608691401,0.0391657176092394,0.0391657176092394,0.0263166849002461,0,"sd_epsilon_B = 1.1","B"
"23",0.0221760333224172,0.0211536945425035,0.0233333343242832,0.00205389133621592,0.00461491631830677,0,0.0667621371200575,0.0667621371200575,0.0360801650510969,0.0360801650510969,0.0253872256713151,0,"sd_epsilon_B = 1.1","B"
"24",0.0218231118955014,0.0209819701306108,0.0227752954831193,0.00168986427700929,0.00379697897874865,0,0.0647521832965004,0.0647521832965003,0.0332629067274394,0.0332629067274394,0.0244651597707036,0,"sd_epsilon_B = 1.1","B"
"25",0.0214113835571902,0.0207292220974665,0.0221835993395546,0.00137047086452405,0.00307932958572627,0,0.0627083920464654,0.0627083920464654,0.0306889957959182,0.0306889957959182,0.0235540702143943,0,"sd_epsilon_B = 1.1","B"
"26",0.0209515214369877,0.0204085651494601,0.0215661551258106,0.00109080594039724,0.00245094667234695,0,0.060646042473617,0.0606460424736169,0.0283358991656589,0.0283358991656589,0.0226569610762499,0,"sd_epsilon_B = 1.1","B"
"27",0.020452882880853,0.0200315415336761,0.0209298468509144,0.000846480011063239,0.00190196742594911,0,0.0585782754552412,0.0585782754552412,0.0261832588340219,0.0261832588340219,0.0217763268717353,0,"sd_epsilon_B = 1.1","B"
"28",0.0199236543480774,0.0196082923822713,0.0202806482586564,0.000633566114397612,0.00142356830204329,0,0.0565163395532722,0.0565163395532722,0.0242126770890916,0.0242126770890916,0.0209142143825195,0,"sd_epsilon_B = 1.1","B"
"29",0.0193709810620251,0.0191477111113902,0.019623725595083,0.000448552109337262,0.00100785782321219,0,0.0544698105707377,0.0544698105707376,0.0224075231776975,0.0224075231776976,0.0200722777135884,0,"sd_epsilon_B = 1.1","B"
"30",0.0188010829863272,0.0186575807204477,0.0189635294466741,0.000288297837531789,0.000647780325043772,0,0.0524467874933444,0.0524467874933444,0.0207527592808504,0.0207527592808504,0.0192518272930737,0,"sd_epsilon_B = 1.1","B"
"31",0.0182193585376902,0.018144696649375,0.0183038767813939,0.000149996661927919,0.000337029536654654,0,0.0504540672751103,0.0504540672751103,0.0192347838561098,0.0192347838561098,0.0184538734518883,0,"sd_epsilon_B = 1.1","B"
"32",0.0176304773023406,0.0176149766823094,0.0176480242089473,3.11409373812419e-05,6.99709961390422e-05,0,0.0484973006747266,0.0484973006747266,0.0178412906020497,0.0178412906020497,0.0176791651545945,0,"sd_epsilon_B = 1.1","B"
"33",0.0170384628936464,0.0170735592342677,0.0169987333725123,-7.05089865006167e-05,-0.000158427597363623,0,0.0465811311227959,0.0465811311227959,0.0165611414758823,0.0165611414758823,0.0169282243939792,0,"sd_epsilon_B = 1.1","B"
"34",0.0164467669721345,0.0165248912208427,0.0163583292907354,-0.000156952589537501,-0.000352658902195178,0,0.0447093183966341,0.044709318396634,0.0153842523534324,0.0153842523534324,0.0162013767088702,0,"sd_epsilon_B = 1.1","B"
"35",0.0158583353446267,0.0159728065883333,0.0157287523848199,-0.000229974154997108,-0.000516732048644036,0,0.0428848486966052,0.0428848486966052,0.0143014900628204,0.0143014900628204,0.0154987782372043,0,"sd_epsilon_B = 1.1","B"
"36",0.0152756669653567,0.0154205964715535,0.0151116048501196,-0.000291165183528658,-0.000654223001116951,0,0.0411100325538703,0.0411100325538703,0.013304579651024,0.013304579651024,0.0148204396736867,0,"sd_epsilon_B = 1.1","B"
"37",0.0147008665776154,0.0148710718476062,0.0145081919639225,-0.000341944507653374,-0.000768319753660633,0,0.0393865918520821,0.0393865918520821,0.012386020857401,0.012386020857401,0.0141662474630851,0,"sd_epsilon_B = 1.1","B"
"38",0.014135691658741,0.0143266194650095,0.0139195588602794,-0.000383576341007536,-0.000861862885050902,0,0.0377157371132511,0.0377157371132511,0.0115390128715659,0.0115390128715659,0.0135359825258144,0,"sd_epsilon_B = 1.1","B"
"39",0.0135815942632503,0.0137892517477164,0.0133465232481043,-0.000417186472765016,-0.000937381946260493,0,0.03609823607921,0.0360982360792099,0.0107573865458991,0.0107573865458991,0.0129293367816152,0,"sd_epsilon_B = 1.1","B"
"40",0.0130397582978182,0.0132606513018396,0.0127897044997214,-0.000443776796306132,-0.000997128105122212,0,0.034534474513446,0.034534474513446,0.0100355433164785,0.0100355433164785,0.0123459277094318,0,"sd_epsilon_B = 1.1","B"
"1",-0.0437617119049639,-0.0676078787235504,-0.0167675361072501,0.0479072460458439,0.10764344128491,0,0.0168332233977159,0.0168332233977159,0.280553723295264,0.280553723295264,0.0311397099280515,0,"sd_epsilon_B = 1.2","B"
"2",-0.0329624568803221,-0.0541344118553306,-0.0089955242104054,0.0425347211552123,0.0955718421985877,0,0.0311222009154899,0.0311222009154898,0.254982848693947,0.254982848693947,0.0335391969382069,0,"sd_epsilon_B = 1.2","B"
"3",-0.0235741353687082,-0.0423554751946866,-0.00231341062262854,0.0377319455550373,0.084780420524937,0,0.0431663515974123,0.0431663515974123,0.231858045614197,0.231858045614197,0.0354185349292085,0,"sd_epsilon_B = 1.2","B"
"4",-0.0154381069606148,-0.0320830883714756,0.00340423184262822,0.0334399748990852,0.0751367334124852,0,0.0532327058030224,0.0532327058030223,0.210938921690913,0.210938921690913,0.0368442067414326,0,"sd_epsilon_B = 1.2","B"
"5",-0.00841257344664488,-0.0231491135741218,0.00826938461720284,0.0296058925986189,0.06652188185988,0,0.0615592863459977,0.0615592863459976,0.192009048185944,0.192009048185944,0.0378752772180352,0,"sd_epsilon_B = 1.2","B"
"6",-0.0023708354935651,-0.0154032071170689,0.0123819813152059,0.0261821968554215,0.058829133432072,0,0.0683581423895336,0.0683581423895335,0.174873553738263,0.174873553738263,0.0385641781749596,0,"sd_epsilon_B = 1.2","B"
"7",0.00280027236078522,-0.00871098026905918,0.0158311623778641,0.0231262498576217,0.0519626846509395,0,0.0738180714831143,0.0738180714831143,0.159356960615879,0.159356960615879,0.0389574122416052,0,"sd_epsilon_B = 1.2","B"
"8",0.00720178652924328,-0.00295234807301909,0.0186964010143468,0.0203997828426717,0.0458365489145774,0,0.078107061533267,0.078107061533267,0.14530123898566,0.14530123898566,0.0390961838646331,0,"sd_epsilon_B = 1.2","B"
"9",0.010923875309963,0.00197995295521991,0.0210485135464471,0.0179684513690127,0.0403735572311666,0,0.0813744812727569,0.0813744812727568,0.132564057191431,0.132564057191432,0.0390169649243127,0,"sd_epsilon_B = 1.2","B"
"10",0.0140469705771777,0.00618169542406827,0.0229505659346898,0.0158014357106725,0.0355044603401725,0,0.0837530448916794,0.0837530448916794,0.1210172082548,0.1210172082548,0.0387520016552279,0,"sd_epsilon_B = 1.2","B"
"11",0.016642783385743,0.00973835539209104,0.0244586870679241,0.0138710818038082,0.0311671219502595,0,0.0853605738869201,0.0853605738869201,0.110545194812358,0.110545194812358,0.0383297688824127,0,"sd_epsilon_B = 1.2","B"
"12",0.0187752153120277,0.0127261842901918,0.0256227983240693,0.0121525786368894,0.0273057938629151,0,0.0863015768437069,0.0863015768437068,0.101043956500034,0.101043956500034,0.0377753769722808,0,"sd_epsilon_B = 1.2","B"
"13",0.0205011761538794,0.015213170900731,0.0264872679441735,0.010623668392083,0.0238704646851945,0,0.086668665757732,0.086668665757732,0.0924197254107935,0.0924197254107936,0.0371109363480693,0,"sd_epsilon_B = 1.2","B"
"14",0.0218713175341092,0.0172599045899056,0.0270914978942777,0.00926438601919039,0.020816274674865,0,0.0865438256145098,0.0865438256145098,0.0845879967040295,0.0845879967040295,0.0363558839256402,0,"sd_epsilon_B = 1.2","B"
"15",0.0229306909829168,0.0189203498534625,0.0274704501098602,0.00805682525945021,0.0181029900161137,0,0.0859995522426573,0.0859995522426572,0.0774726027503017,0.0774726027503017,0.0355272753817278,0,"sd_epsilon_B = 1.2","B"
"16",0.023719338203842,0.0202425412146779,0.0276551183169503,0.00698492843849205,0.0156945305024826,0,0.0850998719302086,0.0850998719302086,0.0710048803685134,0.0710048803685135,0.0346400467680064,0,"sd_epsilon_B = 1.2","B"
"17",0.0242728204452523,0.0212692065958596,0.0276729509943583,0.00603429761913676,0.0135585452135327,0,0.0839012549204384,0.0839012549204383,0.0651229217673725,0.0651229217673726,0.0337072486261208,0,"sd_epsilon_B = 1.2","B"
"18",0.0246226931961166,0.0220383264599432,0.0275482304756618,0.00519202494868643,0.0116660313198671,0,0.0824534336702826,0.0824534336702825,0.0597709007511753,0.0597709007511753,0.0327402554369627,0,"sd_epsilon_B = 1.2","B"
"19",0.0247969317928419,0.0225836352776444,0.0273024126811639,0.00444654025460719,0.00999099164380328,0,0.0808001356462029,0.0808001356462028,0.054898466602289,0.054898466602289,0.0317489529483123,0,"sd_epsilon_B = 1.2","B"
"20",0.024820312956047,0.0229350712096289,0.0269544315131785,0.0037874741395789,0.00851012704578159,0,0.0789797394365652,0.0789797394365651,0.0504601988189084,0.0504601988189084,0.0307419056651725,0,"sd_epsilon_B = 1.2","B"
"21",0.0247147567658283,0.0231191792946808,0.0265209715374812,0.00320553500401189,0.00720256010458971,0,0.0770258620648966,0.0770258620648966,0.0464151165754235,0.0464151165754235,0.0297265065537378,0,"sd_epsilon_B = 1.2","B"
"22",0.0244996331254995,0.0231594728970315,0.0260167122048999,0.00269239858333141,0.0060495869171877,0,0.0749678845845166,0.0749678845845166,0.0427262373918976,0.0427262373918976,0.0287091108002685,0,"sd_epsilon_B = 1.2","B"
"23",0.0241920363517279,0.0230767576827311,0.0254545465355817,0.00224060873041736,0.00503445416542557,0,0.0728314223127901,0.07283142231279,0.0393601800557421,0.0393601800557421,0.0276951552777983,0,"sd_epsilon_B = 1.2","B"
"24",0.0238070311587288,0.0228894219606663,0.0248457768906757,0.00184348830219195,0.00414215888590761,0,0.0706387454143641,0.0706387454143641,0.0362868073390248,0.0362868073390248,0.0266892652044039,0,"sd_epsilon_B = 1.2","B"
"25",0.0233578729714802,0.0226136968335999,0.024200290188605,0.00149505912493533,0.00335926863897412,0,0.0684091549597805,0.0684091549597805,0.033478904504638,0.033478904504638,0.0256953493247938,0,"sd_epsilon_B = 1.2","B"
"26",0.0228562052039866,0.0222638892539565,0.0235267146827025,0.00118997011679698,0.00267376000619666,0,0.0661593190621277,0.0661593190621276,0.0309118899989007,0.0309118899989007,0.0247166848104545,0,"sd_epsilon_B = 1.2","B"
"27",0.0223122358700214,0.0218525907640103,0.0228325602009975,0.000923432739341713,0.00207487355558084,0,0.0639035732238996,0.0639035732238995,0.0285635550916602,0.0285635550916602,0.023755992950984,0,"sd_epsilon_B = 1.2","B"
"28",0.0217348956524481,0.0213908644170232,0.0221243435548979,0.000691163033888297,0.00155298360222903,0,0.0616541886035697,0.0616541886035697,0.0264138295517363,0.0264138295517363,0.0228155065991122,0,"sd_epsilon_B = 1.2","B"
"29",0.021131979340391,0.0208884121215166,0.0214077006491814,0.000489329573822463,0.00109948126168602,0,0.0594216115317139,0.0594216115317139,0.0244445707393064,0.0244445707393064,0.0218970302330055,0,"sd_epsilon_B = 1.2","B"
"30",0.0205102723487206,0.0203537244223066,0.0206874866690991,0.000314506731852856,0.00070666944550229,0,0.0572146772654667,0.0572146772654666,0.0226393737609277,0.0226393737609277,0.0210019934106259,0,"sd_epsilon_B = 1.2","B"
"31",0.0198756638592985,0.0197942145265909,0.0199678655797024,0.00016363272210318,0.00036766858544144,0,0.0550408006637567,0.0550408006637567,0.0209834005703016,0.0209834005703016,0.0201314983111509,0,"sd_epsilon_B = 1.2","B"
"32",0.0192332479661897,0.019216338198883,0.0192523900461244,3.39719316886265e-05,7.63319957880357e-05,0,0.0529061461906109,0.0529061461906109,0.019463226111327,0.019463226111327,0.0192863619868304,0,"sd_epsilon_B = 1.2","B"
"33",0.0185874140657961,0.0186257009828375,0.0185440727700134,-7.69188943643082e-05,-0.000172830106214867,0,0.0508157794066865,0.0508157794066865,0.0180666997918716,0.0180666997918716,0.0184671538843409,0,"sd_epsilon_B = 1.2","B"
"34",0.017941927605965,0.0180271540591011,0.0178454501353477,-0.000171221006768184,-0.000384718802394746,0,0.0487738018872372,0.0487738018872372,0.016782820749199,0.016782820749199,0.0176742291369494,0,"sd_epsilon_B = 1.2","B"
"35",0.0173000021941382,0.0174248799145454,0.0171586389652581,-0.000250880896360484,-0.000563707689429867,0,0.0467834713053875,0.0467834713053875,0.0156016255230768,0.0156016255230768,0.0169077580769501,0,"sd_epsilon_B = 1.2","B"
"36",0.0166643639622073,0.0168224688780584,0.0164853871092214,-0.000317634745667627,-0.00071369781940031,0,0.0448473082405858,0.0448473082405858,0.0145140868920262,0.0145140868920262,0.0161677523712946,0,"sd_epsilon_B = 1.2","B"
"37",0.0160373089937623,0.0162229874701158,0.0158271185060973,-0.000373030371985501,-0.000838167003993422,0,0.0429671911113623,0.0429671911113623,0.0135120227535283,0.0135120227535283,0.0154540881415474,0,"sd_epsilon_B = 1.2","B"
"38",0.0154207545368084,0.015629039416374,0.015184973302123,-0.000418446917462768,-0.000940214056419168,0,0.0411444404871831,0.041144440487183,0.0125880140417082,0.0125880140417082,0.0147665263917976,0,"sd_epsilon_B = 1.2","B"
"39",0.0148162846508186,0.0150428200884179,0.0145598435433865,-0.000455112515743659,-0.00102259848682964,0,0.0393798939045927,0.0393798939045927,0.0117353307773445,0.0117353307773445,0.0141047310344894,0,"sd_epsilon_B = 1.2","B"
"40",0.0142251908703472,0.0144661650565523,0.013952404908787,-0.000484120141424874,-0.00108777611467878,0,0.0376739721964866,0.0376739721964866,0.0109478654361584,0.0109478654361584,0.0134682847739257,0,"sd_epsilon_B = 1.2","B"
"1",-0.0474085212303776,-0.0732418686171795,-0.0181648307828542,0.0518995165496643,0.116613728058652,0,0.0182359920141923,0.0182359920141922,0.303933200236536,0.303933200236536,0.0337346857553891,0,"sd_epsilon_B = 1.3","B"
"2",-0.0357093282870156,-0.0586456128432749,-0.00974515122793919,0.04607928125148,0.103536162381803,0,0.0337157176584473,0.0337157176584473,0.276231419418443,0.276231419418443,0.0363341300163908,0,"sd_epsilon_B = 1.3","B"
"3",-0.0255386466494339,-0.0458850981275772,-0.00250619484118091,0.0408762743512904,0.0918454555686817,0,0.0467635475638633,0.0467635475638633,0.25117954941538,0.25117954941538,0.0383700795066426,0,"sd_epsilon_B = 1.3","B"
"4",-0.0167246158739993,-0.0347566790690986,0.00368791782951391,0.036226639474009,0.0813981278635256,0,0.0576687646199409,0.0576687646199409,0.228517165165156,0.228517165165156,0.0399145573032186,0,"sd_epsilon_B = 1.3","B"
"5",-0.00911362123386528,-0.0250782063719653,0.00895850000196974,0.0320730503151705,0.07206537201487,0,0.0666892268748308,0.0666892268748308,0.208009802201439,0.20800980220144,0.0410315503195381,0,"sd_epsilon_B = 1.3","B"
"6",-0.00256840511802886,-0.016686807710158,0.0134138130914731,0.0283640465933733,0.063731561218078,0,0.074054654255328,0.074054654255328,0.189446349883118,0.189446349883118,0.0417778596895395,0,"sd_epsilon_B = 1.3","B"
"7",0.00303362839085067,-0.00943689529148076,0.0171504259093528,0.0250534373457568,0.0562929083718511,0,0.0799695774400405,0.0799695774400404,0.172636707333869,0.172636707333869,0.0422038632617389,0,"sd_epsilon_B = 1.3","B"
"8",0.00780193540668022,-0.003198377079104,0.0202544344322091,0.0220997647462276,0.0496562613241255,0,0.0846159833277059,0.0846159833277059,0.157409675567798,0.157409675567798,0.0423541991866859,0,"sd_epsilon_B = 1.3","B"
"9",0.0118341982524599,0.00214494903482158,0.0228025563419843,0.0194658223164304,0.0437380203337638,0,0.0881556880454866,0.0881556880454865,0.143611061957384,0.143611061957384,0.0422683786680054,0,"sd_epsilon_B = 1.3","B"
"10",0.0152175514586092,0.00669683670940729,0.024863113095914,0.0171182220198952,0.0384631653685202,0,0.0907324652993194,0.0907324652993193,0.131101975609367,0.131101975609367,0.0419813351264969,0,"sd_epsilon_B = 1.3","B"
"11",0.0180296820012215,0.0105498850080986,0.0264969109902511,0.0150270052874589,0.0337643821127811,0,0.0924739550441634,0.0924739550441634,0.119757294380055,0.119757294380055,0.0415239162892804,0,"sd_epsilon_B = 1.3","B"
"12",0.02033981658803,0.0137866996477078,0.0277580315177418,0.0131652935232968,0.0295812766848247,0,0.0934933749140157,0.0934933749140157,0.10946428620837,0.10946428620837,0.0409233250533041,0,"sd_epsilon_B = 1.3","B"
